"occurrenceStatus";"geometry";"pred"
0;c(14.88588, 57.86856);0,225
0;c(15.05103, 58.15694);0,209
0;c(14.76171, 63.14113);0,492
0;c(14.65423, 63.16847);0,537
0;c(14.59656, 62.83313);0,557
0;c(15.82323, 58.58985);0,341
0;c(15.50156, 57.98739);0,182
0;c(16.26199, 56.87052);0,226
0;c(14.42914, 57.81728);0,484
0;c(14.56289, 57.6642);0,349
0;c(14.04143, 56.8105);0,166
0;c(15.56373, 58.19549);0,775
0;c(15.07382, 58.23091);0,107
0;c(15.56372, 57.56817);0,298
0;c(14.65042, 56.25034);0,278
0;c(15.56307, 58.19563);0,775
0;c(14.5696, 57.66803);0,345
0;c(14.4256, 57.82462);0,484
0;c(18.34565, 62.85043);0,394
0;c(14.54063, 59.58474);0,744
0;c(15.56373, 58.19549);0,775
0;c(14.41688, 63.25386);0,386
0;c(14.57045, 57.65917);0,349
0;c(15.84006, 56.29929);0,68
0;c(16.7522, 58.30868);0,237
0;c(15.56373, 58.19549);0,775
0;c(15.43107, 57.71392);0,369
0;c(12.93502, 63.13064);0,865
0;c(16.39664, 58.58552);1
0;c(14.37231, 62.47879);0,72
0;c(15.05243, 63.41785);0,543
0;c(15.06494, 58.79558);0,374
0;c(14.61595, 57.92482);0,333
0;c(15.13279, 62.97282);0,736
0;c(15.063, 58.56768);0,351
0;c(15.66625, 58.93226);0,537
0;c(14.90007, 57.86277);0,225
0;c(15.56307, 58.19563);0,775
0;c(15.10748, 58.13679);0,195
0;c(15.43107, 57.71392);0,369
0;c(15.56307, 58.19563);0,775
0;c(14.71896, 58.12328);0,112
0;c(15.76029, 58.6357);0,252
0;c(14.71935, 58.11037);0,112
0;c(14.72227, 56.47059);0,059
0;c(14.55936, 57.90457);0,402
0;c(12.71479, 59.91451);0,809
0;c(15.04268, 58.15358);0,209
0;c(16.39664, 58.58552);1
0;c(15.56307, 58.19563);0,775
0;c(15.45106, 57.96843);0,119
0;c(13.9002, 57.88232);0,315
0;c(11.76217, 58.05007);1
0;c(15.0531, 59.0639);0,198
0;c(14.38915, 63.2488);0,642
0;c(15.56373, 58.19549);0,775
0;c(14.78637, 58.12384);0,113
0;c(15.56373, 58.19549);0,775
0;c(14.94971, 58.96167);0,342
0;c(15.12482, 57.67299);0,125
0;c(15.43107, 57.71392);0,369
0;c(14.8864, 58.13308);0,076
0;c(14.35919, 63.02947);0,514
0;c(15.063, 58.56768);0,351
0;c(15.56307, 58.19563);0,775
0;c(15.56373, 58.19549);0,775
0;c(14.88858, 58.13316);0,076
0;c(15.13239, 62.97299);0,736
0;c(14.46494, 57.78602);0,472
0;c(15.56307, 58.19563);0,775
0;c(15.76339, 58.63491);0,252
0;c(11.25283, 58.40141);0,4
0;c(15.95284, 58.05497);0,171
0;c(17.43328, 62.93001);0,6
0;c(15.36563, 58.28436);0,287
0;c(14.07722, 57.55991);0,532
0;c(15.95284, 58.05497);0,171
0;c(15.36522, 58.28429);0,287
0;c(12.68681, 59.98391);0,654
0;c(16.7522, 58.30868);0,237
0;c(15.56373, 58.19549);0,775
0;c(11.58478, 57.97526);0,35
0;c(13.97273, 57.94421);0,142
0;c(14.991, 57.22654);0,176
0;c(15.77086, 57.75402);0,257
0;c(15.82323, 58.58985);0,341
0;c(16.74079, 58.16437);0,252
0;c(15.08191, 58.22554);0,107
0;c(14.25278, 57.432);0,369
0;c(14.34769, 57.92254);0,255
0;c(14.72227, 56.47059);0,059
0;c(15.50178, 57.98481);0,182
0;c(15.43107, 57.71392);0,369
0;c(14.57912, 57.65772);0,349
0;c(14.46139, 57.80915);0,386
0;c(11.31906, 58.37732);0,353
0;c(16.14934, 57.10256);0,11
0;c(14.75693, 63.14175);0,492
0;c(15.56307, 58.19563);0,775
0;c(14.04133, 56.81086);0,166
0;c(15.56307, 58.19563);0,775
0;c(16.26199, 56.87052);0,226
0;c(14.86253, 56.5335);0,104
0;c(14.72227, 56.47059);0,059
0;c(15.67753, 57.04045);0,593
0;c(15.01777, 57.72694);0,114
0;c(13.73798, 58.2429);0,108
0;c(13.59886, 58.1328);0,251
0;c(15.35292, 57.05929);0,554
0;c(13.69844, 58.28305);0,124
0;c(14.37231, 62.47879);0,72
0;c(16.26199, 56.87052);0,226
0;c(16.00417, 59.71853);0,541
0;c(15.56307, 58.19563);0,775
0;c(18.44106, 60.28811);0,6
0;c(14.04143, 56.8105);0,166
0;c(16.32426, 58.82454);0,231
0;c(14.8864, 58.13308);0,076
0;c(13.44526, 58.20873);0,149
0;c(13.60043, 58.13249);0,251
0;c(14.25278, 57.432);0,369
0;c(14.65408, 57.68313);0,19
0;c(18.62477, 59.90518);0,025
0;c(18.82633, 59.90746);0,358
0;c(18.04503, 59.99887);0,24
0;c(13.74855, 58.25616);0,133
0;c(13.74553, 58.2553);0,133
0;c(15.56307, 58.19563);0,775
0;c(15.24213, 58.09221);0,367
0;c(13.46328, 58.11596);0,303
0;c(18.045, 59.99877);0,24
0;c(16.66593, 58.39093);0,385
0;c(13.66049, 58.22312);0,257
0;c(15.94507, 58.07882);0,171
0;c(15.56307, 58.19563);0,775
0;c(15.27731, 57.80671);0,226
0;c(16.02038, 58.26566);0,114
0;c(15.69742, 62.69289);0,58
0;c(13.60105, 58.29773);0,124
0;c(13.60105, 58.29773);0,124
0;c(14.04175, 56.81083);0,202
0;c(13.69843, 58.28375);0,124
0;c(14.72227, 56.47059);0,059
0;c(17.64727, 59.571);0,191
0;c(15.80555, 57.88016);0,102
0;c(13.60251, 58.13542);0,251
0;c(13.71398, 58.28577);0,133
0;c(16.03358, 57.59938);0,192
0;c(13.63946, 58.13137);0,285
0;c(14.86348, 56.53374);0,104
0;c(15.05243, 63.41785);0,543
0;c(18.8271, 59.90806);0,358
0;c(13.70582, 58.24069);0,164
0;c(17.89254, 60.22802);0,561
0;c(15.84006, 56.29929);0,68
0;c(13.44526, 58.20873);0,149
0;c(15.35292, 57.05929);0,554
0;c(15.67725, 57.04028);0,593
0;c(13.63968, 58.1317);0,285
0;c(15.56307, 58.19563);0,775
0;c(13.73774, 58.24128);0,108
0;c(13.66049, 58.22312);0,257
0;c(14.42791, 57.80822);0,484
0;c(15.23586, 58.0816);0,348
0;c(14.64198, 57.57847);0,406
0;c(12.51653, 59.07699);0,429
0;c(18.25493, 60.2358);0,47
0;c(15.56307, 58.19563);0,775
0;c(14.88588, 57.86856);0,225
0;c(15.45311, 58.08596);0,141
0;c(14.8538, 57.87297);0,491
0;c(15.36563, 58.28436);0,287
0;c(14.04169, 56.81058);0,202
0;c(15.69742, 62.69289);0,58
0;c(18.62477, 59.90518);0,025
0;c(17.9383, 60.42278);0,332
0;c(15.66625, 58.93226);0,537
0;c(13.60013, 58.13408);0,251
0;c(14.65042, 56.25034);0,278
0;c(18.55932, 60.03557);0,513
0;c(14.46494, 57.78602);0,472
0;c(16.7522, 58.30868);0,237
0;c(15.43107, 57.71392);0,369
0;c(15.30665, 58.38909);0,09
0;c(15.56307, 58.19563);0,775
0;c(14.61595, 57.92482);0,333
0;c(15.43107, 57.71392);0,369
0;c(16.66301, 58.38344);0,385
0;c(15.80545, 57.8791);0,102
0;c(17.92366, 60.1499);0,291
0;c(17.93164, 60.42069);0,332
0;c(13.46329, 58.11595);0,303
0;c(17.64781, 59.57106);0,191
0;c(18.41146, 60.42493);0,255
0;c(14.92519, 57.83602);0,164
0;c(18.00056, 60.46852);0,475
0;c(16.01981, 58.25672);0,114
0;c(14.69856, 63.80477);0,5
0;c(15.66625, 58.93226);0,537
0;c(14.64963, 63.81436);0,409
0;c(15.43107, 57.71392);0,369
0;c(16.59494, 62.0582);0,539
0;c(16.02513, 58.26268);0,114
0;c(14.727, 58.16365);0,085
0;c(15.16672, 57.22799);0,281
0;c(18.8342, 59.95376);0,36
0;c(16.74066, 58.52809);0,092
0;c(14.60336, 63.33552);0,009
0;c(12.96449, 58.04374);0,259
0;c(13.75658, 58.10364);0,3
0;c(14.5334, 63.35676);0,365
0;c(14.79485, 63.09166);0,801
0;c(17.9383, 60.42278);0,332
0;c(14.94715, 63.46289);0,579
0;c(12.5752, 57.75772);0,192
0;c(13.02176, 56.06577);0,289
0;c(15.45562, 61.70045);0,624
0;c(15.19204, 59.3847);0,458
0;c(14.04169, 56.81058);0,202
0;c(12.53384, 57.80608);0,337
0;c(16.59072, 58.53937);0,17
0;c(14.60382, 63.36904);0,255
0;c(18.81668, 60.0102);0,424
0;c(15.84006, 56.29929);0,68
0;c(14.6509, 63.8075);0,409
0;c(13.73774, 58.24128);0,108
0;c(14.88873, 58.13327);0,076
0;c(13.46876, 57.89592);0,457
0;c(12.00541, 59.18481);0,437
0;c(12.78909, 57.85656);0,185
0;c(14.69971, 63.80533);0,5
0;c(14.64853, 63.81052);0,409
0;c(16.45919, 62.09111);0,824
0;c(18.41173, 60.42474);0,255
0;c(18.55932, 60.03557);0,513
0;c(16.07486, 59.80197);0,599
0;c(16.77134, 58.52024);0,139
0;c(16.03358, 57.59938);0,192
0;c(17.92815, 60.41824);0,332
0;c(18.69585, 60.12169);0,301
0;c(15.1631, 61.7419);0,671
0;c(17.83521, 60.16335);0,316
0;c(18.11413, 60.12092);0,298
0;c(15.1451, 62.72623);0,772
0;c(18.82209, 60.01057);0,424
0;c(16.09999, 61.11218);0,798
0;c(14.59902, 57.87028);0,356
0;c(18.00769, 60.5456);1
0;c(18.08994, 60.23682);0,242
0;c(16.70223, 58.56922);0,141
0;c(17.24721, 60.11429);0,218
0;c(12.28988, 59.10121);0,242
0;c(17.67245, 60.16324);0,318
0;c(16.92437, 59.11525);0,494
0;c(14.66957, 63.17826);0,463
0;c(13.36118, 58.08881);0,21
0;c(15.43107, 57.71392);0,369
0;c(14.32265, 63.28976);0,357
0;c(15.82323, 58.58985);0,341
0;c(17.61326, 59.61658);0,208
0;c(12.51653, 59.07699);0,429
0;c(16.69976, 61.21778);0,699
0;c(14.85611, 63.43349);0,777
0;c(18.46027, 63.16201);0,638
0;c(14.82233, 63.09404);0,801
0;c(15.94507, 58.07882);0,171
0;c(15.16672, 57.22799);0,281
0;c(18.86794, 59.98257);0,444
0;c(17.37986, 59.98897);0,204
0;c(18.80019, 60.06585);0,474
0;c(16.35791, 61.06524);0,482
0;c(12.73616, 57.86145);0,173
0;c(14.70671, 63.80393);0,5
0;c(15.80555, 57.88016);0,102
0;c(17.55527, 60.19863);0,366
0;c(14.65423, 63.16847);0,537
0;c(16.59361, 62.0601);0,539
0;c(14.70468, 63.80758);0,5
0;c(15.7233, 62.28503);0,82
0;c(18.126, 60.13234);0,33
0;c(18.79665, 59.93294);0,327
0;c(14.76665, 63.13896);0,492
0;c(14.75693, 63.14175);0,492
0;c(17.98635, 60.33306);0,192
0;c(14.9037, 63.11595);0,7
0;c(16.00417, 59.71853);0,541
0;c(14.55936, 57.90457);0,402
0;c(18.11273, 60.12107);0,298
0;c(12.0007, 59.1958);0,437
0;c(18.79665, 59.93294);0,327
0;c(15.01777, 57.72694);0,114
0;c(14.54495, 63.14662);0,476
0;c(12.73616, 57.86145);0,173
0;c(14.8864, 58.13308);0,076
0;c(12.46024, 59.07533);0,412
0;c(18.06316, 59.69497);0,158
0;c(15.36563, 58.28436);0,287
0;c(14.31727, 63.28981);0,357
0;c(15.35292, 57.05929);0,554
0;c(13.46876, 57.89592);0,457
0;c(15.17617, 61.72673);0,763
0;c(14.34769, 57.92254);0,255
0;c(11.8369, 57.79141);0,163
0;c(14.37231, 62.47879);0,72
0;c(13.92351, 57.48841);0,239
0;c(12.51053, 59.21724);0,642
0;c(14.61595, 57.92482);0,333
0;c(15.05243, 63.41785);0,543
0;c(14.74586, 63.29058);0,491
0;c(14.89013, 63.40081);0,895
0;c(17.61276, 60.13426);0,311
0;c(12.73616, 57.86145);0,173
0;c(11.98221, 59.03445);0,471
0;c(12.2933, 59.11559);0,306
0;c(12.29381, 59.11569);0,306
0;c(18.31571, 59.88992);0,432
0;c(16.02513, 58.26268);0,114
0;c(15.80483, 58.5876);0,341
0;c(14.65042, 56.25034);0,278
0;c(14.70469, 58.11796);0,149
0;c(15.16672, 57.22799);0,281
0;c(17.24325, 60.11416);0,218
0;c(12.00541, 59.18481);0,437
0;c(13.35957, 58.08882);0,21
0;c(15.27731, 57.80671);0,226
0;c(15.16672, 57.22799);0,281
0;c(11.98221, 59.03445);0,471
0;c(15.16672, 57.22799);0,281
0;c(17.37636, 59.98551);0,204
0;c(15.80948, 58.59837);0,341
0;c(12.78883, 57.85642);0,185
0;c(17.61276, 60.13426);0,311
0;c(12.44185, 59.09119);0,408
0;c(17.98635, 60.33306);0,192
0;c(15.72564, 62.28486);0,82
0;c(11.41356, 58.42677);0,36
0;c(11.75028, 57.64768);0,45
0;c(13.60099, 58.1327);0,251
0;c(17.38033, 59.98896);0,204
0;c(17.67245, 60.16324);0,318
0;c(14.703, 63.18628);0,463
0;c(14.45656, 63.24282);0,63
0;c(18.0475, 60.30247);0,298
0;c(15.16672, 57.22799);0,281
0;c(17.36987, 60.00391);0,222
0;c(12.78883, 57.85642);0,185
0;c(18.82628, 60.07604);0,474
0;c(12.87713, 57.55753);0,18
0;c(18.74352, 59.97795);0,327
0;c(14.78927, 63.13624);0,492
0;c(14.42791, 57.80822);0,484
0;c(16.7522, 58.30868);0,237
0;c(15.44121, 61.69985);0,624
0;c(12.5752, 57.75772);0,192
0;c(15.34162, 57.82629);0,327
0;c(17.9383, 60.42278);0,332
0;c(12.96449, 58.04374);0,259
0;c(18.8342, 59.95376);0,36
0;c(14.30563, 63.30245);0,686
0;c(15.80948, 58.59837);0,341
0;c(16.48364, 59.91264);0,502
0;c(13.46455, 58.1159);0,303
0;c(18.126, 60.13234);0,33
0;c(14.37048, 63.3562);0,713
0;c(15.16672, 57.22799);0,281
0;c(12.0007, 59.1958);0,437
0;c(16.77518, 58.53332);0,139
0;c(15.24213, 58.09221);0,367
0;c(12.53384, 57.80608);0,337
0;c(15.82323, 58.58985);0,341
0;c(11.25283, 58.40141);0,4
0;c(12.87723, 57.5573);0,18
0;c(14.55899, 63.26888);0,279
0;c(14.89745, 63.07449);0,703
0;c(14.46462, 63.35344);0,372
0;c(12.28988, 59.10121);0,242
0;c(15.42243, 62.11713);0,705
0;c(12.83688, 57.39488);0,416
0;c(18.60744, 59.89046);0,004
0;c(14.32265, 63.28976);0,357
0;c(13.44313, 57.87151);0,168
0;c(13.71313, 58.28587);0,133
0;c(16.70483, 58.3832);0,508
0;c(17.95765, 60.3148);0,295
0;c(17.55527, 60.19863);0,366
0;c(15.94507, 58.07882);0,171
0;c(15.61059, 62.61106);0,554
0;c(14.39893, 57.6274);0,486
0;c(16.48364, 59.91264);0,502
0;c(14.79485, 63.09166);0,801
0;c(11.75236, 58.07312);1
0;c(17.83521, 60.16335);0,316
0;c(14.999, 62.92681);0,723
0;c(15.69414, 57.82261);0,208
0;c(18.25493, 60.2358);0,47
0;c(13.71592, 58.28641);0,133
0;c(14.65042, 56.25034);0,278
0;c(13.8682, 63.4072);0,45
0;c(13.96042, 63.38586);0,626
0;c(13.71398, 58.28577);0,133
0;c(16.01981, 58.25672);0,114
0;c(16.07486, 59.80197);0,599
0;c(17.48087, 62.52252);0,388
0;c(15.66625, 58.93226);0,537
0;c(15.61041, 62.61128);0,554
0;c(17.36987, 60.00391);0,222
0;c(14.999, 62.92681);0,723
0;c(13.70582, 58.24069);0,164
0;c(13.87311, 63.39652);0,45
0;c(13.52247, 58.17263);0,453
0;c(16.03358, 57.59938);0,192
0;c(15.66625, 58.93226);0,537
0;c(17.13161, 59.59482);0,345
0;c(16.77134, 58.52024);0,139
0;c(14.06739, 63.36257);0,736
0;c(13.85809, 63.4078);0,45
0;c(18.11273, 60.12107);0,298
0;c(14.5295, 58.73718);0,189
0;c(17.61285, 60.55962);0,341
0;c(17.9844, 60.26238);0,178
0;c(16.66593, 58.39093);0,385
0;c(18.50924, 60.35231);0,998
0;c(15.06703, 58.56598);0,351
0;c(14.30563, 63.30245);0,686
0;c(15.01777, 57.72694);0,114
0;c(14.50925, 57.64794);0,382
0;c(15.52557, 59.3343);0,174
0;c(13.58599, 57.89433);0,413
0;c(15.43107, 57.71392);0,369
0;c(17.98635, 60.33306);0,192
0;c(12.44185, 59.09119);0,408
0;c(16.68735, 62.31662);0,5
0;c(18.01359, 60.16147);0,271
0;c(14.81045, 63.12914);0,741
0;c(12.67604, 62.44035);0,865
0;c(15.35292, 57.05929);0,554
0;c(11.26633, 58.56763);0,372
0;c(14.13952, 63.35378);0,554
0;c(15.34162, 57.82629);0,327
0;c(14.9037, 63.11595);0,7
0;c(14.61595, 57.92482);0,333
0;c(15.67753, 57.04045);0,593
0;c(15.69, 57.8258);0,208
0;c(13.86931, 63.40771);0,45
0;c(14.92519, 57.83602);0,164
0;c(13.94205, 63.39459);0,449
0;c(18.50924, 60.35231);0,998
0;c(17.67245, 60.16324);0,318
0;c(14.47192, 63.22728);0,757
0;c(11.4846, 58.26265);1
0;c(16.7522, 58.30868);0,237
0;c(17.39675, 59.84669);0,224
0;c(18.46027, 63.16201);0,638
0;c(13.70582, 58.24069);0,164
0;c(15.06673, 58.57655);0,351
0;c(17.31537, 60.39725);0,685
0;c(13.62836, 58.16959);0,281
0;c(15.82048, 58.59035);0,341
0;c(11.96975, 58.03617);0,102
0;c(14.1727, 63.4613);0,541
0;c(13.85825, 63.40609);0,45
0;c(15.04268, 58.15358);0,209
0;c(15.5969, 62.59134);0,554
0;c(13.62845, 58.16961);0,281
0;c(14.40406, 62.60696);0,558
0;c(16.01971, 58.25669);0,114
0;c(18.74313, 59.97786);0,327
0;c(18.126, 60.13234);0,33
0;c(16.64947, 62.21383);0,753
0;c(11.8369, 57.79141);0,163
0;c(16.02299, 58.63769);0,151
0;c(15.82323, 58.58985);0,341
0;c(14.71668, 63.17128);0,626
0;c(15.30665, 58.38909);0,09
0;c(18.27558, 60.25792);0,115
0;c(13.71313, 58.28587);0,133
0;c(14.64198, 57.57847);0,406
0;c(13.62845, 58.16961);0,281
0;c(15.00296, 62.92593);0,772
0;c(18.74352, 59.97795);0,327
0;c(17.37636, 59.98551);0,204
0;c(16.00417, 59.71853);0,541
0;c(17.61788, 58.99586);0,014
0;c(11.62996, 57.95273);0,302
0;c(14.21349, 58.29358);0,295
0;c(11.25283, 58.40141);0,4
0;c(13.96794, 63.38712);0,626
0;c(11.54274, 58.05906);0,315
0;c(17.92366, 60.1499);0,291
0;c(14.92038, 57.25013);0,215
0;c(13.87582, 63.39539);0,467
0;c(18.40703, 60.43427);0,255
0;c(15.0069, 62.94069);0,772
0;c(11.83712, 57.79149);0,163
0;c(14.21349, 58.29358);0,295
0;c(15.90134, 62.85327);0,541
0;c(16.03358, 57.59938);0,192
0;c(11.31906, 58.37732);0,353
0;c(16.16473, 59.94258);0,614
0;c(15.61041, 62.61128);0,554
0;c(18.62477, 59.90518);0,025
0;c(11.34052, 58.43646);0,383
0;c(18.62536, 59.9058);0,187
0;c(14.70469, 58.11796);0,149
0;c(13.70495, 58.24133);0,164
0;c(17.80482, 62.5409);0,266
0;c(11.58478, 57.97526);0,35
0;c(11.55861, 58.04181);0,315
0;c(15.24213, 58.09221);0,367
0;c(14.38915, 63.2488);0,642
0;c(18.61413, 59.6604);0,013
0;c(18.73388, 59.62096);1
0;c(17.37986, 59.98897);0,204
0;c(15.34162, 57.82629);0,327
0;c(13.77904, 63.56621);0,711
0;c(13.75707, 58.10371);0,3
0;c(18.40597, 59.70604);0,417
0;c(13.91006, 63.47416);0,44
0;c(13.74881, 58.45398);0,22
0;c(18.5519, 59.73716);0,223
0;c(14.38092, 59.04851);0,148
0;c(14.82233, 63.09404);0,801
0;c(13.38392, 58.56709);0,144
0;c(18.72915, 59.62343);1
0;c(16.73597, 59.3174);0,255
0;c(13.60105, 58.29773);0,124
0;c(13.55782, 58.60076);0,134
0;c(13.60563, 58.13997);0,251
0;c(13.39702, 58.58706);0,233
0;c(14.74773, 63.29298);0,46
0;c(17.49376, 62.62783);0,588
0;c(15.73537, 59.94216);0,67
0;c(13.77223, 58.22625);0,092
0;c(13.88207, 62.43542);0,7
0;c(14.08239, 58.84866);0,067
0;c(18.48952, 59.63249);0,036
0;c(13.75032, 58.4576);0,251
0;c(13.60016, 58.25573);0,122
0;c(14.94072, 57.96255);0,205
0;c(18.61413, 59.6604);0,013
0;c(15.12491, 57.67296);0,125
0;c(12.48948, 58.87399);0,318
0;c(13.70307, 58.30929);0,075
0;c(15.12832, 57.67437);0,127
0;c(14.90007, 57.86277);0,225
0;c(14.991, 57.22654);0,176
0;c(14.59902, 57.87028);0,356
0;c(13.73798, 58.2429);0,108
0;c(13.9002, 57.88232);0,315
0;c(18.51448, 59.75841);0,024
0;c(14.00479, 63.46472);0,769
0;c(17.69059, 62.51763);0,651
0;c(16.74809, 59.35733);0,272
0;c(14.37048, 63.3562);0,713
0;c(13.18507, 63.31725);0,768
0;c(18.72915, 59.62343);1
0;c(13.97273, 57.94421);0,142
0;c(16.73724, 59.33166);0,255
0;c(15.81109, 58.33059);0,144
0;c(13.78734, 58.32941);0,119
0;c(13.9744, 58.08352);0,064
0;c(18.36633, 59.70135);0,512
0;c(14.39475, 63.26555);0,254
0;c(18.40058, 59.63546);0,107
0;c(18.39933, 59.63508);0,107
0;c(15.11647, 62.96428);0,625
0;c(13.20662, 63.34279);0,904
0;c(14.60087, 63.01733);0,413
0;c(13.60067, 58.25609);0,122
0;c(18.48952, 59.63249);0,036
0;c(16.03358, 57.59938);0,192
0;c(18.4002, 59.63512);0,107
0;c(14.08146, 58.84852);0,067
0;c(18.61846, 59.6612);0,013
0;c(16.00417, 59.71853);0,541
0;c(13.7007, 58.28436);0,124
0;c(15.15711, 61.13329);0,679
0;c(13.59403, 58.53047);0,286
0;c(14.65903, 63.23273);0,492
0;c(13.60004, 58.47666);0,126
0;c(11.17793, 58.73493);0,784
0;c(18.07394, 59.68792);0,158
0;c(13.46329, 58.11595);0,303
0;c(15.11871, 62.9679);0,625
0;c(16.60782, 62.18704);0,372
0;c(13.39845, 58.58979);0,233
0;c(13.60251, 58.13542);0,251
0;c(13.80296, 58.36852);0,171
0;c(15.69, 57.8258);0,208
0;c(18.40597, 59.70604);0,417
0;c(14.30563, 63.30245);0,686
0;c(13.78038, 58.462);0,192
0;c(13.62869, 58.16961);0,281
0;c(15.7955, 60.03182);0,756
0;c(13.59454, 58.53074);0,286
0;c(14.84156, 63.09272);0,821
0;c(16.07486, 59.80197);0,599
0;c(13.76689, 63.38111);0,771
0;c(14.55936, 57.90457);0,402
0;c(18.78626, 59.92836);0,285
0;c(14.13631, 58.27038);0,299
0;c(14.45113, 62.82695);0,648
0;c(13.4015, 58.59703);0,233
0;c(13.44526, 58.20873);0,149
0;c(15.67725, 57.04029);0,593
0;c(12.93502, 63.13064);0,865
0;c(14.9721, 57.91799);0,238
0;c(15.7955, 60.03182);0,756
0;c(17.6967, 59.08508);1
0;c(13.74553, 58.2553);0,133
0;c(13.5727, 58.47529);0,315
0;c(14.94715, 63.46289);0,579
0;c(18.2055, 59.77738);0,41
0;c(13.60043, 58.13249);0,251
0;c(11.25475, 58.41699);1
0;c(18.40597, 59.70604);0,417
0;c(14.71987, 58.1107);0,112
0;c(15.00187, 57.98505);0,113
0;c(15.06673, 58.57655);0,351
0;c(18.51227, 59.75531);0,024
0;c(14.89745, 63.07449);0,703
0;c(15.08121, 62.97532);0,401
0;c(14.64198, 57.57847);0,406
0;c(18.39745, 59.58524);0,061
